23/04/2022 12:08:59	PORCHERIE	add	11
23/04/2022 12:08:59	PORCHERIE	add	11
23/04/2022 12:09:52	FSC EMRATA	add	1
23/04/2022 12:12:56	DE HOEVE	add	1
23/04/2022 12:12:56	DE HOEVE	add	1
23/04/2022 12:12:57	DE HOEVE	add	1
23/04/2022 12:13:23	FC WAFFEL	add	11
23/04/2022 12:13:24	FC WAFFEL	add	11
23/04/2022 12:15:24	PPTA	add	1
23/04/2022 12:15:24	PPTA	add	1
23/04/2022 12:15:25	PPTA	add	1
23/04/2022 12:15:25	PPTA	add	1
23/04/2022 12:16:46	PORCHERIE	add	11
23/04/2022 12:16:49	PORCHERIE	add	1
23/04/2022 12:16:49	PORCHERIE	add	1
23/04/2022 12:16:50	PORCHERIE	add	1
23/04/2022 12:16:54	PORCHERIE	add	1
23/04/2022 12:16:58	PORCHERIE	add	1
23/04/2022 12:16:59	PORCHERIE	add	1
23/04/2022 12:17:00	PORCHERIE	add	1
23/04/2022 12:17:08	PORCHERIE	add	1
23/04/2022 12:18:03	PORCHERIE	add	1
23/04/2022 12:18:04	PORCHERIE	add	1
23/04/2022 12:19:37	PORCHERIE	add	1
23/04/2022 12:19:38	PORCHERIE	add	1
23/04/2022 12:19:49	FSC EMRATA	add	1
23/04/2022 12:19:50	FSC EMRATA	add	1
23/04/2022 12:21:47	ALLE DAMES	add	11
23/04/2022 12:23:05	FC HORSECOCK	add	11
23/04/2022 12:24:27	PORCHERIE	add	11
23/04/2022 12:24:51	POTTERGEM	add	11
23/04/2022 12:24:52	POTTERGEM	add	1
23/04/2022 12:24:52	POTTERGEM	add	1
23/04/2022 12:24:53	POTTERGEM	add	1
23/04/2022 12:25:03	DE VROLIJKE FIETSERS	add	11
23/04/2022 12:26:45	DIEUDONNE FANCLUB	add	11
23/04/2022 12:27:26	BIERFIETS	add	11
23/04/2022 12:28:28	BIERFIETS	add	1
23/04/2022 12:28:28	BIERFIETS	add	1
23/04/2022 12:28:29	BIERFIETS	add	1
23/04/2022 12:28:29	BIERFIETS	add	1
23/04/2022 12:28:29	BIERFIETS	add	1
23/04/2022 12:28:30	BIERFIETS	add	1
23/04/2022 12:29:08	FC WIETIES	add	1
23/04/2022 12:29:08	FC WIETIES	add	1
23/04/2022 12:35:32	PORCHERIE	add	11
23/04/2022 12:38:12	PORCHERIE	add	1
23/04/2022 12:38:13	PORCHERIE	add	1
23/04/2022 12:38:13	PORCHERIE	add	1
23/04/2022 12:38:14	PORCHERIE	add	1
23/04/2022 12:38:14	PORCHERIE	add	1
23/04/2022 12:38:15	PORCHERIE	add	1
23/04/2022 12:39:04	LIDL FC	add	11
23/04/2022 12:39:53	DIEUDONNE FANCLUB	add	1
23/04/2022 12:39:53	DIEUDONNE FANCLUB	add	1
23/04/2022 12:40:20	LIDL FC	add	11
23/04/2022 12:40:30	FC HORSECOCK	add	11
23/04/2022 12:40:31	FC HORSECOCK	add	11
23/04/2022 12:41:19	FC WIETIES	add	1
23/04/2022 12:43:22	FC WAFFEL	add	11
23/04/2022 12:43:48	FSC EMRATA	add	11
23/04/2022 12:45:11	PPTA	add	11
23/04/2022 12:48:41	SAMUEL ETO'VENAARS	add	1
23/04/2022 12:48:41	SAMUEL ETO'VENAARS	add	1
23/04/2022 12:48:41	SAMUEL ETO'VENAARS	add	1
23/04/2022 12:48:42	SAMUEL ETO'VENAARS	add	1
23/04/2022 12:53:39	DE HOEVE	add	1
23/04/2022 12:53:40	DE HOEVE	add	1
23/04/2022 12:53:40	DE HOEVE	add	1
23/04/2022 12:53:40	DE HOEVE	add	1
23/04/2022 12:53:41	DE HOEVE	add	1
23/04/2022 12:55:22	FC WAFFEL	add	11
23/04/2022 12:57:45	POTTERGEM	add	1
23/04/2022 12:57:46	POTTERGEM	add	1
23/04/2022 12:57:46	POTTERGEM	add	1
23/04/2022 12:57:47	POTTERGEM	add	1
23/04/2022 13:00:06	FC WIETIES	add	1
23/04/2022 13:00:06	FC WIETIES	add	1
23/04/2022 13:00:06	FC WIETIES	add	1
23/04/2022 13:00:07	FC WIETIES	add	1
23/04/2022 13:00:37	DE VROLIJKE FIETSERS	add	11
23/04/2022 13:03:10	ALLE DAMES	add	11
23/04/2022 13:03:13	BIERFIETS	add	11
23/04/2022 13:04:23	FC WAFFEL	add	11
23/04/2022 13:04:35	DEL-SPORT JUNIORS	add	1
23/04/2022 13:04:35	DEL-SPORT JUNIORS	add	1
23/04/2022 13:04:36	DEL-SPORT JUNIORS	add	1
23/04/2022 13:04:36	DEL-SPORT JUNIORS	add	1
23/04/2022 13:04:37	DEL-SPORT JUNIORS	add	1
23/04/2022 13:05:17	BIERFIETS	add	1
23/04/2022 13:05:18	BIERFIETS	add	1
23/04/2022 13:05:18	BIERFIETS	add	1
23/04/2022 13:05:18	BIERFIETS	add	1
23/04/2022 13:05:19	BIERFIETS	add	1
23/04/2022 13:05:19	BIERFIETS	add	1
23/04/2022 13:07:03	DIEUDONNE FANCLUB	add	11
23/04/2022 13:09:36	PORCHERIE	add	1
23/04/2022 13:09:36	PORCHERIE	add	1
23/04/2022 13:09:36	PORCHERIE	add	1
23/04/2022 13:09:37	PORCHERIE	add	1
23/04/2022 13:19:32	PORCHERIE	add	11
23/04/2022 13:19:41	PORCHERIE	add	11
23/04/2022 13:19:41	PORCHERIE	add	11
23/04/2022 13:19:42	PORCHERIE	add	11
23/04/2022 13:19:42	PORCHERIE	add	11
23/04/2022 13:20:40	PORCHERIE	add	11
23/04/2022 13:20:41	PORCHERIE	add	11
23/04/2022 13:22:24	FC WAFFEL	add	11
23/04/2022 13:23:02	LIDL FC	add	11
23/04/2022 13:23:19	SAMUEL ETO'VENAARS	delete	1
23/04/2022 13:23:21	SAMUEL ETO'VENAARS	delete	11
23/04/2022 13:23:26	SAMUEL ETO'VENAARS	add	11
23/04/2022 13:23:29	SAMUEL ETO'VENAARS	add	1
23/04/2022 13:23:30	SAMUEL ETO'VENAARS	add	1
23/04/2022 13:23:30	SAMUEL ETO'VENAARS	add	1
23/04/2022 13:23:31	SAMUEL ETO'VENAARS	add	1
23/04/2022 13:23:31	SAMUEL ETO'VENAARS	add	1
23/04/2022 13:23:32	SAMUEL ETO'VENAARS	add	1
23/04/2022 13:23:40	BIERFIETS	add	11
23/04/2022 13:23:50	BIERFIETS	add	11
23/04/2022 13:23:50	BIERFIETS	add	11
23/04/2022 13:24:00	BIERFIETS	add	11
23/04/2022 13:24:31	BIERFIETS	add	11
23/04/2022 13:24:36	BIERFIETS	add	11
23/04/2022 13:24:36	BIERFIETS	add	11
23/04/2022 13:25:00	PORCHERIE	add	11
23/04/2022 13:25:33	DIEUDONNE FANCLUB	add	11
23/04/2022 13:25:54	FC HORSECOCK	add	11
23/04/2022 13:25:54	FC HORSECOCK	add	11
23/04/2022 13:26:10	FC HORSECOCK	add	11
23/04/2022 13:26:10	FC HORSECOCK	add	11
23/04/2022 13:26:10	FC HORSECOCK	add	11
23/04/2022 13:26:11	FC HORSECOCK	add	11
23/04/2022 13:26:11	FC HORSECOCK	add	11
23/04/2022 13:26:11	FC HORSECOCK	add	11
23/04/2022 13:26:11	FC HORSECOCK	add	11
23/04/2022 13:26:11	FC HORSECOCK	add	11
23/04/2022 13:26:11	FC HORSECOCK	add	11
23/04/2022 13:26:11	FC HORSECOCK	add	11
23/04/2022 13:28:35	FC HORSECOCK	add	11
23/04/2022 13:28:35	BAILA BAILA	add	1
23/04/2022 13:28:36	BAILA BAILA	add	1
23/04/2022 13:28:37	BAILA BAILA	add	1
23/04/2022 13:28:38	BAILA BAILA	add	1
23/04/2022 13:28:38	BAILA BAILA	add	1
23/04/2022 13:28:39	BAILA BAILA	add	1
23/04/2022 13:29:42	PROJECT 0 - AMPE (POA)	add	11
23/04/2022 13:30:58	PORCHERIE	add	11
23/04/2022 13:32:23	FIX	delete	11
23/04/2022 13:32:24	FIX	delete	11
23/04/2022 13:32:24	FIX	delete	11
23/04/2022 13:32:24	FIX	delete	11
23/04/2022 13:32:24	FIX	delete	11
23/04/2022 13:32:25	FIX	delete	11
23/04/2022 13:32:25	FIX	delete	11
23/04/2022 13:32:25	FIX	delete	11
23/04/2022 13:32:25	FIX	delete	11
23/04/2022 13:32:26	FIX	delete	11
23/04/2022 13:32:30	PPTA	add	1
23/04/2022 13:32:32	FC HORSECOCK	delete	1
23/04/2022 13:32:32	FC HORSECOCK	delete	1
23/04/2022 13:32:32	FC HORSECOCK	delete	1
23/04/2022 13:32:32	FC HORSECOCK	delete	1
23/04/2022 13:32:32	FC HORSECOCK	delete	1
23/04/2022 13:32:32	FC HORSECOCK	delete	1
23/04/2022 13:32:34	FC HORSECOCK	add	11
23/04/2022 13:36:01	FC WAFFEL	add	11
23/04/2022 13:37:01	FC WIETIES	add	1
23/04/2022 13:37:01	FC WIETIES	add	1
23/04/2022 13:38:29	FC HORSECOCK	add	11
23/04/2022 13:41:05	PORCHERIE	add	1
23/04/2022 13:44:01	LIDL FC	add	1
23/04/2022 13:44:01	LIDL FC	add	1
23/04/2022 13:44:02	LIDL FC	add	1
23/04/2022 13:44:02	LIDL FC	add	1
23/04/2022 13:44:38	POTTERGEM	add	1
23/04/2022 13:44:39	POTTERGEM	add	1
23/04/2022 13:44:39	POTTERGEM	add	1
23/04/2022 13:44:40	POTTERGEM	add	1
23/04/2022 13:44:40	POTTERGEM	add	1
23/04/2022 13:44:41	POTTERGEM	add	1
23/04/2022 13:45:20	DE VROLIJKE FIETSERS	add	11
23/04/2022 13:46:32	PPTA	add	11
23/04/2022 13:46:57	PPTA	add	11
23/04/2022 13:46:58	PPTA	add	11
23/04/2022 13:47:00	FC HORSECOCK	add	11
23/04/2022 13:47:00	FC HORSECOCK	add	11
23/04/2022 13:47:00	FC HORSECOCK	add	11
23/04/2022 13:47:01	FC HORSECOCK	add	11
23/04/2022 13:47:09	FSC EMRATA	add	1
23/04/2022 13:47:10	FSC EMRATA	add	1
23/04/2022 13:47:10	FSC EMRATA	add	1
23/04/2022 13:47:11	FSC EMRATA	add	1
23/04/2022 13:47:12	FSC EMRATA	add	1
23/04/2022 13:47:13	FSC EMRATA	add	1
23/04/2022 13:49:25	BIERFIETS	add	11
23/04/2022 13:49:25	BIERFIETS	add	11
23/04/2022 13:50:12	POTTERGEM	add	1
23/04/2022 13:56:10	FSC EMRATA	add	1
23/04/2022 13:56:13	FSC EMRATA	add	1
23/04/2022 13:56:13	FSC EMRATA	add	1
23/04/2022 13:56:14	FSC EMRATA	add	1
23/04/2022 13:56:45	DE VROLIJKE FIETSERS	delete	11
23/04/2022 13:57:00	LIDL FC	add	11
23/04/2022 14:00:46	FC WAFFEL	add	11
23/04/2022 14:00:46	FC WAFFEL	add	11
23/04/2022 14:02:12	PORCHERIE	add	11
23/04/2022 14:02:17	PORCHERIE	add	11
23/04/2022 14:02:37	PORCHERIE	add	11
23/04/2022 14:03:39	FSC EMRATA	add	1
23/04/2022 14:03:39	FSC EMRATA	add	1
23/04/2022 14:03:39	FSC EMRATA	add	1
23/04/2022 14:03:40	FSC EMRATA	add	1
23/04/2022 14:04:42	PORCHERIE	add	11
23/04/2022 14:05:12	DIEUDONNE FANCLUB	add	11
23/04/2022 14:05:50	FC HORSECOCK	add	1
23/04/2022 14:07:01	DE VROLIJKE FIETSERS	add	1
23/04/2022 14:07:10	DE VROLIJKE FIETSERS	add	11
23/04/2022 14:11:39	BIERFIETS	add	11
23/04/2022 14:11:39	BIERFIETS	add	11
23/04/2022 14:11:42	BIERFIETS	delete	11
23/04/2022 14:11:42	BIERFIETS	delete	11
23/04/2022 14:11:45	BIERFIETS	add	1
23/04/2022 14:11:46	BIERFIETS	add	1
23/04/2022 14:11:47	BIERFIETS	add	1
23/04/2022 14:15:10	BIERFIETS	add	11
23/04/2022 14:16:40	PORCHERIE	add	11
23/04/2022 14:16:41	PORCHERIE	add	11
23/04/2022 14:18:06	BAILA BAILA	add	1
23/04/2022 14:18:06	BAILA BAILA	add	1
23/04/2022 14:18:07	BAILA BAILA	add	1
23/04/2022 14:18:07	BAILA BAILA	add	1
23/04/2022 14:18:08	BAILA BAILA	add	1
23/04/2022 14:18:28	PPTA	add	1
23/04/2022 14:18:28	PPTA	add	1
23/04/2022 14:18:29	PPTA	add	1
23/04/2022 14:18:29	PPTA	add	1
23/04/2022 14:19:45	PPTA	add	1
23/04/2022 14:19:45	PPTA	add	1
23/04/2022 14:20:38	PORCHERIE	add	11
23/04/2022 14:21:52	PPTA	add	11
23/04/2022 14:22:52	BIERFIETS	add	11
23/04/2022 14:22:52	BIERFIETS	add	11
23/04/2022 14:25:23	FC HORSECOCK	add	11
23/04/2022 14:26:39	FC HORSECOCK	add	11
